Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity,Length_Comment
ISDI01_1503,Gerreidae,Parequula,melbournensis,1,130.734,37349001,Dog01R_Mar2015.avi,59363,19.7877,2.645,8.098,1481.167,19.202,,AD,Passing,
ISDI01_1503,Monacanthidae,Meuschenia,hippocrepis,1,347.051,37465004,Dog01R_Mar2015.avi,77031,25.677,3.394,1.773,2158.067,10.367,,AD,Attracted,
ISDI01_1503,Scorpididae,Neatypus,obliquus,1,90.423,37361002,Dog01R_Mar2015.avi,79192,26.3973,0.392,2.114,690.458,5.448,,AD,Attracted,
ISDI01_1503,Monacanthidae,Meuschenia,hippocrepis,1,326.538,37465004,Dog01R_Mar2015.avi,79591,26.5303,4.004,1.084,2263.698,8.246,,AD,Attracted,
ISDI01_1503,Monacanthidae,Meuschenia,freycineti,1,367.03,37465036,Dog01R_Mar2015.avi,81270,27.09,2.818,3.747,1805.782,13.422,,M,Attracted,
ISDI01_1503,Monacanthidae,Meuschenia,freycineti,1,256.015,37465036,Dog01R_Mar2015.avi,81270,27.09,2.284,4.371,1520.663,18.994,,F,Attracted,
ISDI01_1503,Monacanthidae,Meuschenia,freycineti,1,309.217,37465036,Dog01R_Mar2015.avi,81332,27.1107,1.733,1.974,1282.737,7.5,,F,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,212.995,37384040,Dog01R_Mar2015.avi,91972,30.6573,0.88,1.731,1162.933,5.97,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,207.03,37384040,Dog01R_Mar2015.avi,91972,30.6573,4.072,6.08,2004.688,19.467,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,213.881,37384040,Dog01R_Mar2015.avi,91977,30.659,1.872,3.324,1157.686,13.279,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,239.283,37384040,Dog01R_Mar2015.avi,91977,30.659,2.55,3.633,1448.846,10.954,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,228.689,37384040,Dog01R_Mar2015.avi,92014,30.6713,1.626,2.168,1910.726,12.556,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,234.355,37384040,Dog01R_Mar2015.avi,92014,30.6713,0.925,0.183,1766.05,3.198,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,266.444,37384040,Dog01R_Mar2015.avi,92042,30.6807,3.285,1.659,2271.406,21.479,,AD,Passing,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,211.642,37384040,Dog01R_Mar2015.avi,92589,30.863,1.113,1.765,1192.296,9.628,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,221.073,37384040,Dog01R_Mar2015.avi,92598,30.866,0.868,1.818,977.345,4.23,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,191.413,37384040,Dog01R_Mar2015.avi,92675,30.8917,0.828,0.852,1261.686,5.969,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,225.834,37384040,Dog01R_Mar2015.avi,95528,31.8427,1.879,2.481,1812.356,16.835,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,147.039,37384040,Dog01R_Mar2015.avi,96939,32.313,2.309,3.882,1464.465,14.756,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,242.103,37384040,Dog01R_Mar2015.avi,96939,32.313,1.917,2.795,2228.273,4.147,,AD,Passing,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,180.675,37384040,Dog01R_Mar2015.avi,97346,32.4487,3.5,1.901,1771.593,8.761,,AD,Attracted,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,175.35,37384040,Dog01R_Mar2015.avi,97346,32.4487,3.72,2.402,2686.916,15.05,,AD,Passing,
ISDI01_1503,Labridae,Ophthalmolepis,lineolatus,1,134.398,37384040,Dog01R_Mar2015.avi,97346,32.4487,4.466,2.05,2079.04,17.794,,AD,Passing,
ISDI01_1503,Heterodontidae,Heterodontus,portusjacksoni,1,612.113,37007001,Dog01R_Mar2015.avi,102507,34.169,1.452,3.063,2005.915,3.429,,AD,Attracted,
ISDI01_1503,Sepiidae,Sepia,apama,1,338.455,23607001,Dog01R_Mar2015.avi,102648,34.216,3.223,4.964,1821.752,8.396,,AD,Attracted,Hunting mode
ISDI01_1503,Myliobatidae,Myliobatis,tenuicaudatus,1,450.333,37039001,Dog01R_Mar2015.avi,103024,34.3413,3.733,4.219,2991.722,4.971,,J,Attracted,
ISDI01_1503,Odacidae,Olisthops,cyanomelas,1,331.921,37385001,Dog01R_Mar2015.avi,126135,42.045,8.851,4.194,2889.479,17.454,,AD,Passing,
ISDI01_1503,Dasyatidae,Dasyatis,brevicaudata,1,851.247,37035001,Dog01R_Mar2015.avi,129165,43.055,4.094,2.125,2572.413,5.746,,AD,Attracted,
ISDI01_1503,Scorpididae,Neatypus,obliquus,1,151.521,37361002,Dog01R_Mar2015.avi,139215,46.405,0.548,0.656,985.796,3.539,,AD,Attracted,
ISDI01_1503,Scorpididae,Neatypus,obliquus,1,152.308,37361002,Dog01R_Mar2015.avi,144389,48.1297,1.968,3.525,1626.778,12.875,,AD,Passing,
ISDI01_1503,Dasyatidae,Dasyatis,brevicaudata,1,1072.479,37035001,Dog01R_Mar2015.avi,174921,58.307,7.008,2.226,2208.991,3.425,,AD,Attracted,2nd diff length
ISDI01_1503,Odacidae,Olisthops,cyanomelas,1,317.24,37385001,Dog01R_Mar2015.avi,196557,65.519,9.801,1.664,2992.631,18.075,,M,Passing,
ISDI02_1503,Gerreidae,Parequula,melbournensis,1,127.33,37349001,Dog02R_Mar2015.avi,46404,15.468,1.019,1.272,1338.644,11.792,,AD,Attracted,
ISDI02_1503,Gerreidae,Parequula,melbournensis,1,153.694,37349001,Dog02R_Mar2015.avi,46404,15.468,3.382,0.984,1972.193,6.236,,AD,Attracted,
ISDI02_1503,Sillaginidae,Sillaginodes,punctatus,1,451.999,37330001,Dog02R_Mar2015.avi,60199,20.0663,4.571,1.783,2726.08,12.685,,AD,Passing,
ISDI02_1503,Sillaginidae,Sillaginodes,punctatus,1,464.804,37330001,Dog02R_Mar2015.avi,60560,20.1867,2.888,0.436,3182.078,12.267,,AD,Passing,
ISDI02_1503,Labridae,Notolabrus,parilus,1,307.251,37384022,Dog02R_Mar2015.avi,81712,27.2373,6.146,5.099,2466.98,12.116,,AD,Passing,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,281.522,37384040,Dog02R_Mar2015.avi,84350,28.1167,4.117,5.681,1985.027,11.506,,AD,Attracted,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,164.66,37384040,Dog02R_Mar2015.avi,84350,28.1167,4.397,1.03,2432.013,14.543,,AD,Attracted,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,216.221,37384040,Dog02R_Mar2015.avi,84379,28.1263,1.839,2.675,1476.277,13.746,,AD,Attracted,
ISDI02_1503,Myliobatidae,Myliobatis,tenuicaudatus,1,786.603,37039001,Dog02R_Mar2015.avi,85635,28.545,13.26,3.152,3436.502,8.788,,AD,Passing,
ISDI02_1503,Labridae,Notolabrus,tetricus,1,290.183,37384003,Dog02R_Mar2015.avi,90575,30.1917,0.595,2.974,1020.288,17.462,,F,Attracted,
ISDI02_1503,Monacanthidae,Meuschenia,hippocrepis,1,350.762,37465004,Dog02R_Mar2015.avi,107875,35.9583,1.355,1.79,1398.032,8.752,,AD,Feeding,
ISDI02_1503,Monacanthidae,Meuschenia,hippocrepis,1,390.053,37465004,Dog02R_Mar2015.avi,107875,35.9583,1.995,1.23,1808.756,12.161,,AD,Attracted,
ISDI02_1503,Monacanthidae,Meuschenia,hippocrepis,1,328.017,37465004,Dog02R_Mar2015.avi,107922,35.974,1.02,6.177,1419.615,10.985,,AD,Attracted,
ISDI02_1503,Rhinobatidae,Trygonorrhina,dumerilii,1,846.008,37027011,Dog02R_Mar2015.avi,128141,42.7137,2.995,1.331,2181.201,9.926,,AD,Passing,
ISDI02_1503,Triakidae,Mustelus,antarcticus,1,1077.084,37017001,Dog02R_Mar2015.avi,134790,44.93,3.057,3.366,2374.544,10.603,,AD,Passing,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,206.528,37384040,Dog02R_Mar2015.avi,143533,47.8443,1.129,3.238,1907.102,11.634,,AD,Attracted,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,233.4,37384040,Dog02R_Mar2015.avi,143533,47.8443,0.908,1.001,1555.593,3.355,,AD,Attracted,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,195.489,37384040,Dog02R_Mar2015.avi,143533,47.8443,1.293,2.199,1190.852,11.614,,AD,Attracted,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,271.047,37384040,Dog02R_Mar2015.avi,143573,47.8577,1.681,1.492,1386.691,12.393,,M,Attracted,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,192.387,37384040,Dog02R_Mar2015.avi,143588,47.8627,1.46,0.706,1729.207,22.791,,AD,Attracted,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,197.633,37384040,Dog02R_Mar2015.avi,143804,47.9347,0.947,1.393,1395.175,21.213,,AD,Attracted,
ISDI02_1503,Monacanthidae,Meuschenia,freycineti,1,360.504,37465036,Dog02R_Mar2015.avi,144448,48.1493,0.721,5.94,1165.669,8.041,,M,Attracted,
ISDI02_1503,Labridae,Ophthalmolepis,lineolatus,1,188.955,37384040,Dog02R_Mar2015.avi,145194,48.398,1.428,3.07,1361.613,7.77,,AD,Attracted,
ISDI02_1503,Monacanthidae,Meuschenia,freycineti,1,238.995,37465036,Dog02R_Mar2015.avi,146337,48.779,0.874,2.655,1510.289,5.625,,F,Attracted,
ISDI02_1503,Labridae,Notolabrus,tetricus,1,332.312,37384003,Dog02R_Mar2015.avi,148550,49.5167,2.915,1.911,1718.447,12.714,,M,Attracted,
ISDI02_1503,Scorpididae,Neatypus,obliquus,1,141.461,37361002,Dog02R_Mar2015.avi,159931,53.3103,1.476,0.487,1825.482,9.194,,AD,Passing,
ISDI03_1503,Scorpididae,Neatypus,obliquus,1,84.912,37361002,Dog03R_Mar2015.avi,36534,12.178,0.701,0.299,952.898,4.99,"Poor vis 4-5m, very surgy",AD,Passing,
ISDI03_1503,Labridae,Notolabrus,tetricus,1,292.725,37384003,Dog03R_Mar2015.avi,44862,14.954,1.572,0.802,1343.63,10.004,"Poor vis 4-5m, very surgy",F,Attracted,
ISDI03_1503,Dinolestidae,Dinolestes,lewini,1,238.177,37327002,Dog03R_Mar2015.avi,47401,15.8003,2.964,0.694,3240.924,7.005,"Poor vis 4-5m, very surgy",AD,Passing,
ISDI03_1503,Gerreidae,Parequula,melbournensis,1,141.109,37349001,Dog03R_Mar2015.avi,56313,18.771,0.896,1.118,1199.26,10.593,"Poor vis 4-5m, very surgy",AD,Passing,
ISDI03_1503,Monacanthidae,Acanthaluteres,vittiger,1,142.375,37465002,Dog03R_Mar2015.avi,70245,23.415,0.936,0.561,1409.588,11.18,"Poor vis 4-5m, very surgy",F,Attracted,
ISDI03_1503,Monacanthidae,Acanthaluteres,vittiger,1,200.741,37465002,Dog03R_Mar2015.avi,70251,23.417,0.813,1.503,1420.495,7.15,"Poor vis 4-5m, very surgy",M,Attracted,
ISDI03_1503,Monacanthidae,Acanthaluteres,vittiger,1,158.514,37465002,Dog03R_Mar2015.avi,70254,23.418,0.699,0.504,1243.828,7.594,"Poor vis 4-5m, very surgy",F,Attracted,
ISDI03_1503,Monacanthidae,Acanthaluteres,vittiger,1,195.875,37465002,Dog03R_Mar2015.avi,71078,23.6927,1.399,1.919,1333.361,6.672,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Labridae,Notolabrus,parilus,1,317.546,37384022,Dog03R_Mar2015.avi,124361,41.4537,0.827,0.576,1457.867,3.552,"Poor vis 4-5m, very surgy",M,Attracted,
ISDI03_1503,Labridae,Notolabrus,parilus,1,201.641,37384022,Dog03R_Mar2015.avi,133294,44.4313,1.324,0.647,1161.544,11.955,"Poor vis 4-5m, very surgy",F,Attracted,
ISDI03_1503,Labridae,Notolabrus,tetricus,1,323.721,37384003,Dog03R_Mar2015.avi,144108,48.036,0.757,1.593,1321.791,0.698,"Poor vis 4-5m, very surgy",M,Feeding,
ISDI03_1503,Monacanthidae,Meuschenia,freycineti,1,322.485,37465036,Dog03R_Mar2015.avi,146323,48.7743,1.376,0.622,1343.491,9.084,"Poor vis 4-5m, very surgy",M,Attracted,
ISDI03_1503,Monacanthidae,Meuschenia,freycineti,1,253.493,37465036,Dog03R_Mar2015.avi,151185,50.395,1.132,2.158,1776.896,9.467,"Poor vis 4-5m, very surgy",F,Attracted,
ISDI03_1503,Sillaginidae,Sillaginodes,punctatus,1,447.24,37330001,Dog03R_Mar2015.avi,152734,50.9113,1.453,2.026,1819.458,14.767,"Poor vis 4-5m, very surgy",AD,Passing,
ISDI03_1503,Heterodontidae,Heterodontus,portusjacksoni,1,714.482,37007001,Dog03R_Mar2015.avi,159482,53.1607,2.447,1.145,2036.74,10.213,"Poor vis 4-5m, very surgy",AD,Passing,
ISDI03_1503,Monacanthidae,Meuschenia,galii,1,188.757,37465040,Dog03R_Mar2015.avi,160620,53.54,0.536,0.419,1014.946,1.028,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Monacanthidae,Meuschenia,galii,1,235.474,37465040,Dog03R_Mar2015.avi,160638,53.546,0.833,0.484,1303.712,14.283,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Monacanthidae,Meuschenia,galii,1,253.691,37465040,Dog03R_Mar2015.avi,161306,53.7687,0.907,0.689,1043.526,7.669,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Monacanthidae,Meuschenia,galii,1,233.341,37465040,Dog03R_Mar2015.avi,162456,54.152,2.458,0.895,1703.932,20.026,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Labridae,Ophthalmolepis,lineolatus,1,198.718,37384040,Dog03R_Mar2015.avi,164359,54.7863,1.35,4.223,1646.912,19.937,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Labridae,Ophthalmolepis,lineolatus,1,200.553,37384040,Dog03R_Mar2015.avi,164359,54.7863,0.779,3.218,1219.81,12.951,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Labridae,Ophthalmolepis,lineolatus,1,200.319,37384040,Dog03R_Mar2015.avi,164368,54.7893,0.955,6.92,1211.648,17.903,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Labridae,Ophthalmolepis,lineolatus,1,248.498,37384040,Dog03R_Mar2015.avi,164385,54.795,0.704,1.834,1113.146,3.262,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Labridae,Ophthalmolepis,lineolatus,1,196.914,37384040,Dog03R_Mar2015.avi,164385,54.795,0.737,3.158,1272.994,7.357,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Labridae,Ophthalmolepis,lineolatus,1,286.588,37384040,Dog03R_Mar2015.avi,164420,54.8067,1.966,0.938,1539.123,13.127,"Poor vis 4-5m, very surgy",M,Attracted,
ISDI03_1503,Labridae,Ophthalmolepis,lineolatus,1,175.167,37384040,Dog03R_Mar2015.avi,164514,54.838,0.632,0.102,1009.806,10.623,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Labridae,Ophthalmolepis,lineolatus,1,201.509,37384040,Dog03R_Mar2015.avi,164519,54.8397,4.495,2.237,1971.15,22.356,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Myliobatidae,Myliobatis,tenuicaudatus,1,1190.302,37039001,Dog03R_Mar2015.avi,176588,58.8627,5,1.55,2344.621,10.025,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Myliobatidae,Myliobatis,tenuicaudatus,1,587.265,37039001,Dog03R_Mar2015.avi,176867,58.9557,4.21,2.895,2967.807,8.665,"Poor vis 4-5m, very surgy",AD,Passing,
ISDI03_1503,Monacanthidae,Meuschenia,hippocrepis,1,373.972,37465004,Dog03R_Mar2015.avi,183204,61.068,1.737,1.274,1834.816,6.714,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Monacanthidae,Meuschenia,hippocrepis,1,377.676,37465004,Dog03R_Mar2015.avi,183582,61.194,1.075,0.734,1350.198,2.386,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Monacanthidae,Meuschenia,hippocrepis,1,305.516,37465004,Dog03R_Mar2015.avi,183582,61.194,0.984,2.141,1780.556,2.677,"Poor vis 4-5m, very surgy",AD,Attracted,
ISDI03_1503,Labridae,Austrolabrus,maculatus,1,142.157,37384025,Dog03R_Mar2015.avi,209693,69.8977,1.094,0.598,1185.395,10.676,"Poor vis 4-5m, very surgy",AD,Attracted,
ISEO01_1503,Arripidae,Arripis,georgianus,1,198.019,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,1.783,3.305,1675.425,20.539,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,225.327,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,1.797,3.134,1617.037,15.65,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,195.344,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,4.331,2.764,1810.771,17.989,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,206.13,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,4.779,6.367,2108.07,18.163,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,209.134,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,3.756,2.647,1858.398,16.842,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,210.244,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,3.449,1.88,2011.153,8.864,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,208.992,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,2.274,2.862,1838.234,7.487,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,193.103,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,1.701,2.555,2058.4,3.956,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,197.333,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,1.893,1.803,2011.139,8.287,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,220.166,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,2.337,2.869,2523.884,8.826,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,191.194,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,1.967,1.144,2302.12,8.519,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,193.903,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,2.715,0.492,2039.37,13.967,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,202.038,37344001,Evans01Rs_Mar2015.avi,28882,16.0616,3.976,0.359,2679.319,15.539,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,204.12,37344001,Evans01Rs_Mar2015.avi,28890,16.0661,4.646,7.552,2187.028,10.411,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,191.035,37344001,Evans01Rs_Mar2015.avi,28890,16.0661,3.673,1.191,1841.225,21.018,,AD,Passing,
ISEO01_1503,Arripidae,Arripis,georgianus,1,199.015,37344001,Evans01Rs_Mar2015.avi,28891,16.0666,2.211,0.878,1733.57,16.261,,AD,Passing,
ISEO01_1503,Mullidae,Upeneichthys,vlamingii,1,129.054,37355029,Evans01Rs_Mar2015.avi,33001,18.3522,7.486,1.733,2522.151,10.922,,AD,Passing,
ISEO01_1503,Mullidae,Upeneichthys,vlamingii,1,152.495,37355029,Evans01Rs_Mar2015.avi,33008,18.3561,2.74,3.047,1954.459,11.651,,AD,Passing,
ISEO01_1503,Mullidae,Upeneichthys,vlamingii,1,159.199,37355029,Evans01Rs_Mar2015.avi,33040,18.3739,2.657,3.293,2724.583,12.53,,AD,Passing,
ISEO01_1503,Sillaginidae,Sillaginodes,punctatus,1,322.766,37330001,Evans01Rs_Mar2015.avi,33712,18.7476,1.21,0.858,1673.874,12.997,,AD,Passing,
ISEO01_1503,Sillaginidae,Sillaginodes,punctatus,1,308.099,37330001,Evans01Rs_Mar2015.avi,33712,18.7476,2.313,4.051,1994.363,11.876,,AD,Passing,
ISEO01_1503,Gerreidae,Parequula,melbournensis,1,141.869,37349001,Evans01Rs_Mar2015.avi,34914,19.4161,3.001,0.101,1694.891,18.479,,AD,Attracted,
ISEO01_1503,Gerreidae,Parequula,melbournensis,1,119.428,37349001,Evans01Rs_Mar2015.avi,34914,19.4161,2.885,2.365,2274.198,14.256,,AD,Attracted,
ISEO01_1503,Gerreidae,Parequula,melbournensis,1,130.732,37349001,Evans01Rs_Mar2015.avi,34914,19.4161,1.664,1.062,2368.656,8.361,,AD,Attracted,
ISEO01_1503,Gerreidae,Parequula,melbournensis,1,116.85,37349001,Evans01Rs_Mar2015.avi,34914,19.4161,4.364,5.235,2152.624,4.429,,AD,Attracted,
ISEO01_1503,Gerreidae,Parequula,melbournensis,1,118.24,37349001,Evans01Rs_Mar2015.avi,34955,19.4389,3.638,4.76,2554.025,11.047,,AD,Attracted,
ISEO01_1503,Gerreidae,Parequula,melbournensis,1,115.239,37349001,Evans01Rs_Mar2015.avi,34971,19.4478,6.688,4.299,2935.264,11.378,,AD,Attracted,
ISEO01_1503,Labridae,Notolabrus,parilus,1,143.179,37384022,Evans01Rs_Mar2015.avi,47971,26.6772,2.582,0.675,2044.761,13.946,,AD,Attracted,
ISEO01_1503,Myliobatidae,Myliobatis,tenuicaudatus,1,702.973,37039001,Evans01Rs_Mar2015.avi,69267,38.5202,2.035,2.032,2341.554,12.898,,AD,Passing,
ISEO01_1503,Labridae,Notolabrus,parilus,1,351.516,37384022,Evans01Rs_Mar2015.avi,77721,43.2216,2.081,1.517,1934.935,12.207,,M,Attracted,
ISEO01_1503,Myliobatidae,Myliobatis,tenuicaudatus,1,675.829,37039001,Evans01Rs_Mar2015.avi,78268,43.5257,1.291,0.862,1589.916,17.272,,AD,Attracted,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,132.974,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,3.8,0.536,1862.446,21.056,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,118.479,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,3.814,0.919,2108.885,13.463,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,124.753,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,3.189,1.348,1919.566,8.304,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,116.513,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,1.502,0.88,2085.162,4.868,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,117.003,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,1.393,1.478,1834.667,1.84,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,86.635,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,3.114,0.494,1896.723,3.042,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,123.137,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,1.276,2.142,1964.65,2.567,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,124.307,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,3.432,0.95,2007.784,4.389,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,187.283,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,4.589,0.658,2222.938,3.814,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,121.121,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,2.251,3.415,1952.786,7.333,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,119.886,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,2.386,3.303,1854.022,7.712,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,160.813,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,2.619,2.843,1961.229,11.703,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,139.704,37337924,Evans01Rs_Mar2015.avi,83456,46.4109,2.678,2.478,1970.736,15.025,,J,Passing,
ISEO01_1503,Carangidae,Pseudocaranx,sp,1,122.232,37337924,Evans01Rs_Mar2015.avi,83467,46.417,3.735,0.752,2149.783,22.515,,J,Passing,
ISEO01_1503,Labridae,Ophthalmolepis,lineolatus,1,187.579,37384040,Evans01Rs_Mar2015.avi,91714,51.0032,3.534,2.398,2337.448,4.381,,AD,Attracted,
ISEO01_1503,Labridae,Ophthalmolepis,lineolatus,1,210.62,37384040,Evans01Rs_Mar2015.avi,91730,51.0121,4.423,1.761,2194.866,4.992,,AD,Attracted,
ISEO01_1503,Labridae,Ophthalmolepis,lineolatus,1,242.217,37384040,Evans01Rs_Mar2015.avi,91736,51.0155,1.677,0.965,1287.482,19.661,,AD,Attracted,
ISEO01_1503,Labridae,Ophthalmolepis,lineolatus,1,237.269,37384040,Evans01Rs_Mar2015.avi,91772,51.0355,1.534,0.306,2087.32,10.071,,AD,Attracted,
ISEO01_1503,Labridae,Ophthalmolepis,lineolatus,1,258.889,37384040,Evans01Rs_Mar2015.avi,91835,51.0705,0.881,2.313,1179.957,17.067,,M,Attracted,
ISEO01_1503,Sillaginidae,Sillago,bassensis,1,218.609,37330002,Evans01Rs_Mar2015.avi,112163,62.3752,4.739,3.486,2090.412,5.7,,AD,Passing,
ISEO01_1503,Sillaginidae,Sillago,bassensis,1,236.849,37330002,Evans01Rs_Mar2015.avi,112163,62.3752,5.242,2.51,2110.267,6.361,,AD,Passing,
ISEO01_1503,Sillaginidae,Sillago,bassensis,1,229.283,37330002,Evans01Rs_Mar2015.avi,112163,62.3752,3.436,3.525,2271.836,25.541,,AD,Passing,
ISEO01_1503,Sillaginidae,Sillago,bassensis,1,217.473,37330002,Evans01Rs_Mar2015.avi,112168,62.3779,4.258,2.683,2136.924,10.917,,AD,Passing,
ISEO01_1503,Sillaginidae,Sillago,bassensis,1,239.485,37330002,Evans01Rs_Mar2015.avi,112179,62.3841,3.566,3.337,2049.628,23.349,,AD,Passing,
ISEO01_1503,Sillaginidae,Sillago,bassensis,1,227.312,37330002,Evans01Rs_Mar2015.avi,112217,62.4052,3.94,2.285,2054.953,20.653,,AD,Passing,
ISEO03_1503,Odacidae,Olisthops,cyanomelas,1,325.115,37385001,Evans03R_Mar2015.avi,6504,2.168,3.422,5.624,2383.295,9.148,,M,Passing,
ISEO03_1503,Dinolestidae,Dinolestes,lewini,1,124.6,37327002,Evans03R_Mar2015.avi,22822,7.6073,1.507,6.553,1826.567,15.023,,AD,Passing,
ISEO03_1503,Dinolestidae,Dinolestes,lewini,1,125.308,37327002,Evans03R_Mar2015.avi,22822,7.6073,2.031,7.841,1862.776,19.06,,AD,Passing,
ISEO03_1503,Dinolestidae,Dinolestes,lewini,1,130.793,37327002,Evans03R_Mar2015.avi,22855,7.6183,2.156,5.457,2015.002,21.617,,AD,Passing,
